,Price,Brand,Purpose,Color,gen,CPU,Number of cores,Clock,Cache,OS,Ram,Display Size,Touchable,AddGraphics,VGA Memory,HDD,SSD,Optical Disk,Number Keys,LED,USB Ports,HDMI Ports,LANPorts,VGAPorts,Weight,Cells pin,displayWidth,displayHeight
0,14290000,2,1,3,15,19,4,1.6,6,3,4,15.6,1,13,2,1000,0,1,1,0,4,1,1,1,1.5,3,768.0,1366.0
1,21290000,2,1,5,15,19,4,1.6,6,3,8,14.0,1,7,0,0,256,1,1,0,3,1,1,1,1.25,3,1080.0,1920.0
2,9290000,2,2,6,8,8,2,2.6,3,3,4,14.0,1,7,0,1000,0,0,1,0,3,1,0,0,2.0,3,768.0,1366.0
3,12390000,3,1,6,14,15,2,2.5,3,3,4,14.0,1,7,0,1000,0,0,1,0,3,1,0,0,1.94,4,768.0,1366.0
4,10090000,3,1,6,8,7,2,2.0,3,3,4,14.0,1,7,0,1000,0,0,1,0,3,1,0,1,1.81,4,768.0,1366.0
5,12990000,3,1,6,14,15,2,2.5,3,3,4,15.6,1,7,0,1000,0,0,0,0,4,1,0,0,2.18,4,768.0,1366.0
6,27490000,2,0,6,17,26,4,2.8,6,3,8,17.3,1,17,4,1000,0,1,0,2,4,1,0,1,2.93,4,1080.0,1920.0
7,24190000,2,0,6,17,26,4,2.8,6,3,8,15.6,1,17,4,1000,0,1,0,3,3,1,0,1,2.3,4,1080.0,1920.0
8,21990000,3,1,5,15,19,4,1.6,6,3,8,13.3,0,7,0,1000,0,1,1,0,3,1,1,1,1.78,3,1080.0,1920.0
9,21990000,3,1,0,15,19,4,1.6,6,3,4,15.6,1,13,2,1000,128,1,1,0,4,1,1,1,2.16,3,1080.0,1920.0
10,10690000,3,1,6,8,7,2,2.0,3,3,4,15.6,1,25,2,1000,0,1,0,0,3,1,0,1,2.1,4,768.0,1360.0
11,23190000,3,1,0,18,29,4,1.8,6,3,8,15.6,1,1,4,2000,0,0,0,3,4,1,0,1,2.12,3,1080.0,1920.0
12,13690000,3,1,6,14,15,2,2.5,3,3,4,15.6,1,6,2,1000,0,0,0,0,2,1,0,1,2.18,4,768.0,1366.0
13,24690000,0,0,6,17,26,4,2.8,6,3,8,15.6,1,18,4,1000,128,1,0,3,4,1,0,1,2.45,4,1080.0,1920.0
14,8690000,0,1,5,8,7,2,2.0,3,3,4,14.0,1,7,0,500,0,1,0,0,3,1,0,0,2.1,4,768.0,1366.0
15,16790000,2,1,3,18,29,4,1.8,8,3,4,15.6,1,13,2,1000,0,0,0,0,3,1,0,0,2.15,2,768.0,1366.0
16,16590000,3,1,3,14,15,2,2.5,3,3,4,15.6,1,12,2,1000,0,1,0,0,4,1,0,0,2.0,3,768.0,1366.0
17,13590000,2,1,5,15,19,4,1.6,6,3,4,15.6,1,13,2,1000,0,1,1,0,4,1,0,1,1.7,3,768.0,1366.0
18,10490000,3,1,6,9,9,2,2.4,3,3,4,14.0,1,7,0,1000,0,0,1,0,3,1,0,1,1.81,4,768.0,1366.0
19,15590000,3,1,3,14,15,2,2.5,3,3,4,15.6,1,7,0,1000,0,1,0,0,4,1,0,0,2.3,3,768.0,1366.0
20,15199000,0,1,6,15,19,4,1.6,6,3,4,15.6,1,23,2,1000,0,1,0,0,4,1,0,1,2.2,4,1080.0,1920.0
21,12990000,2,1,3,15,19,4,1.6,6,3,4,15.6,1,7,0,1000,0,1,1,0,4,1,1,1,1.7,3,768.0,1366.0
22,17290000,3,1,0,15,19,4,1.6,6,3,4,14.0,1,7,0,1000,0,1,1,0,3,1,0,1,1.66,3,1080.0,1920.0
23,21490000,5,1,0,18,29,4,1.8,8,3,8,13.3,1,7,0,1000,0,1,1,0,3,1,0,1,1.6,3,1080.0,1920.0
24,12490000,6,1,3,9,9,2,2.4,3,3,4,14.0,1,7,0,1000,0,1,1,0,3,1,1,1,1.8,3,768.0,1366.0
25,16990000,0,1,5,18,29,4,1.8,8,3,4,15.6,1,23,2,1000,0,1,0,0,4,1,0,1,2.19,4,1080.0,1920.0
26,12490000,5,1,0,9,9,2,2.4,3,3,4,14.0,1,7,0,500,0,1,1,0,3,1,1,1,1.7,3,768.0,1366.0
27,10990000,3,1,6,8,7,2,2.0,3,3,4,14.0,1,7,0,1000,0,0,1,0,3,1,0,1,1.81,4,768.0,1366.0
28,12090000,3,1,6,9,9,2,2.4,3,3,6,15.6,1,7,0,1000,0,0,0,0,2,1,0,1,2.0,3,768.0,1366.0
29,11490000,3,1,6,8,7,2,2.0,3,3,4,15.6,1,7,0,1000,0,0,0,0,3,1,0,1,2.0,4,768.0,1366.0
30,21190000,2,1,3,15,19,4,1.6,6,3,8,14.0,1,7,0,0,256,1,1,0,3,1,1,1,1.25,3,1080.0,1920.0
31,5990000,0,1,6,3,33,2,1.1,2,3,2,14.0,1,7,0,500,0,1,1,0,3,1,0,1,1.35,4,768.0,1366.0
32,8499000,0,1,5,8,7,2,2.0,3,3,4,15.6,1,7,0,500,0,0,0,0,4,1,0,1,2.2,4,1080.0,1920.0
33,13489000,0,1,6,9,10,2,2.7,3,3,4,14.0,0,7,0,1000,0,1,1,0,3,1,0,1,1.7,3,1080.0,1920.0
34,13299000,0,1,5,15,19,4,1.6,6,3,4,15.6,1,23,2,1000,0,0,0,0,3,1,0,1,2.2,4,1080.0,1920.0
35,14990000,3,1,0,9,10,2,2.7,3,3,4,13.3,1,7,0,0,128,1,0,0,3,1,1,1,1.4,3,1080.0,1920.0
36,18090000,5,1,0,17,23,2,2.7,4,3,4,13.3,1,7,0,0,256,1,1,0,3,1,0,0,1.5,4,768.0,1366.0
37,19490000,5,1,3,17,23,2,2.7,4,3,4,14.0,1,7,0,500,0,1,1,0,3,1,1,1,1.63,3,1080.0,1920.0
38,19490000,0,1,6,14,16,4,2.5,6,3,8,15.6,1,17,2,1000,0,1,0,0,4,1,0,1,2.4,4,1080.0,1920.0
39,13990000,6,1,6,14,15,2,2.5,3,3,4,15.6,1,7,0,500,0,0,0,0,3,1,0,1,2.2,3,768.0,1366.0
40,10690000,0,1,6,9,9,2,2.4,3,3,4,15.6,1,13,2,500,0,0,0,0,4,1,0,0,2.3,4,1080.0,1920.0
41,26990000,2,0,6,17,26,4,2.8,6,3,8,15.6,1,17,4,1000,0,1,0,2,5,1,0,1,2.3,4,1080.0,1920.0
42,10090000,0,1,6,9,9,2,2.4,3,3,4,15.6,1,13,2,500,0,0,0,0,2,1,0,1,2.23,4,1080.0,1920.0
43,16489000,0,1,5,15,19,4,1.6,6,3,4,14.0,0,7,0,1000,0,1,1,0,3,1,1,1,1.7,3,1080.0,1920.0
44,14090000,0,1,6,14,15,2,2.5,3,3,4,15.6,1,13,2,1000,0,1,0,0,4,1,0,1,2.2,4,1080.0,1920.0
45,11990000,0,1,5,15,19,4,1.6,6,3,4,14.0,1,7,0,1000,0,0,1,0,3,1,1,1,1.98,4,1080.0,1920.0
46,11890000,6,1,6,14,15,2,2.5,3,3,4,15.6,1,7,0,2000,0,1,0,0,3,1,0,1,2.1,2,1080.0,1920.0
47,10390000,3,1,6,8,7,2,2.0,3,3,4,15.6,1,7,0,1000,0,0,0,0,3,1,0,0,2.2,4,768.0,1366.0
48,7499000,0,1,6,21,35,4,1.1,2,3,4,15.6,1,7,0,500,0,1,1,0,3,1,0,1,2.1,2,768.0,1366.0
49,16690000,0,1,0,15,19,4,1.6,6,3,4,14.0,1,7,0,0,256,1,1,0,3,1,0,1,1.5,4,1080.0,1920.0
50,17690000,0,1,6,15,29,4,1.8,8,3,4,15.6,1,23,2,1000,0,0,0,3,4,1,0,0,2.17,4,1080.0,1920.0
51,12990000,6,1,6,14,15,2,2.5,3,3,4,15.6,1,10,2,1000,0,1,0,0,3,1,0,0,1.93,2,768.0,1366.0
52,13990000,0,1,5,14,15,2,2.5,3,3,4,15.6,1,13,2,1000,0,1,0,0,2,1,0,1,2.0,4,1080.0,1920.0
53,15590000,5,1,0,14,15,2,2.5,3,3,4,13.3,1,7,0,0,256,1,1,0,3,1,0,0,1.5,3,768.0,1366.0
54,12490000,6,1,3,9,10,2,2.7,3,3,4,14.0,0,7,0,1000,0,1,1,0,3,1,1,1,1.78,3,768.0,1360.0
55,14790000,0,1,0,9,10,2,2.7,3,3,4,14.0,1,7,0,0,256,1,1,0,2,1,1,1,1.5,4,1080.0,1920.0
56,12290000,0,1,5,15,19,4,1.6,6,3,4,15.6,1,7,0,1000,0,1,0,0,4,1,0,0,2.1,4,1080.0,1920.0
57,16290000,0,1,4,15,19,4,1.6,6,3,4,15.6,1,7,0,1000,0,1,0,0,4,1,1,1,1.35,4,1080.0,1920.0
58,10690000,2,1,3,9,9,2,2.4,3,3,4,14.0,1,7,0,1000,0,1,1,0,3,1,1,1,1.43,3,768.0,1366.0
59,31190000,0,0,6,17,26,4,2.8,6,3,8,15.6,1,19,6,1000,128,1,0,0,4,1,0,1,2.7,4,1080.0,1920.0
60,17990000,0,1,5,15,19,4,1.6,6,3,4,14.0,1,23,2,1000,0,1,1,0,3,1,0,1,1.8,4,768.0,1366.0
61,10990000,0,1,6,9,10,2,2.7,3,3,4,15.6,1,7,0,1000,0,1,0,0,3,1,0,1,2.0,2,1080.0,1920.0
62,11499000,0,1,5,9,10,2,2.7,3,3,4,15.6,1,7,0,1000,0,1,0,0,3,1,0,1,1.5,4,1080.0,1920.0
63,12990000,5,1,0,9,9,2,2.4,3,3,4,15.6,1,7,0,500,0,1,0,3,4,1,0,0,2.06,3,768.0,1366.0
64,18690000,5,1,0,15,19,4,1.6,6,3,4,15.6,1,11,2,0,256,1,0,0,4,1,0,0,2.1,3,1080.0,1920.0
65,27789000,0,2,4,18,29,8,1.8,8,3,8,14.0,0,7,0,0,256,1,1,3,2,1,1,1,0.94,3,1080.0,1920.0
66,24789000,0,2,4,15,19,4,1.6,6,3,8,14.0,0,7,0,0,256,1,1,3,2,1,1,1,0.97,3,1080.0,1920.0
67,37200000,1,1,0,1,11,2,2.3,3,3,8,13.3,1,7,0,0,256,1,1,0,2,0,1,1,1.37,6,1600.0,2560.0
68,9499000,0,1,6,9,10,2,2.7,3,3,4,15.6,1,7,0,500,0,1,0,0,3,1,0,1,1.9,2,1080.0,1920.0
69,10990000,6,1,0,9,10,2,2.7,3,3,4,15.6,1,13,2,1000,0,0,0,0,3,1,0,1,2.2,2,1080.0,1920.0
70,9690000,0,1,6,9,10,2,2.7,3,3,4,15.6,1,7,0,1000,0,1,0,0,3,1,0,1,1.9,2,1080.0,1920.0
71,17490000,5,1,3,15,19,4,1.6,6,3,4,14.0,1,7,0,500,0,1,1,0,3,1,1,1,1.63,3,1080.0,1920.0
72,7390000,5,1,6,21,34,4,1.6,2,3,4,14.0,1,7,0,500,0,1,1,0,3,1,0,0,1.59,4,768.0,1366.0
73,16490000,5,1,0,15,19,4,1.6,6,3,4,14.0,1,7,0,0,256,1,1,0,3,1,0,0,1.64,3,1080.0,1920.0
74,16990000,5,1,0,15,19,4,1.6,6,3,8,15.6,1,7,0,1000,0,0,0,0,3,1,0,0,2.06,3,768.0,1366.0
75,16990000,5,1,0,15,19,4,1.6,6,3,4,14.0,1,7,0,500,0,1,0,0,3,1,1,1,1.63,3,1080.0,1920.0
76,11390000,2,1,3,9,9,2,2.4,3,3,4,14.0,1,7,0,1000,0,1,1,3,4,1,0,1,1.42,3,1080.0,1920.0
77,24990000,3,1,0,15,19,4,1.6,6,3,8,13.3,1,7,0,0,256,1,1,0,3,1,1,1,1.4,3,1080.0,1920.0
78,14690000,5,1,3,15,19,4,1.6,6,3,4,15.6,1,7,0,1000,0,0,0,0,3,1,0,1,2.0,3,768.0,1366.0
79,13690000,0,1,6,14,15,4,2.5,3,3,4,15.6,1,13,2,500,0,1,0,0,3,1,0,1,2.2,4,1080.0,1920.0
80,24990000,3,1,0,18,29,4,1.8,8,3,8,13.3,1,1,2,0,256,1,1,3,3,1,1,1,1.42,3,1080.0,1920.0
81,11790000,5,1,3,18,9,2,2.4,3,3,4,15.6,1,7,0,1000,0,0,0,0,3,1,0,1,2.0,3,768.0,1366.0
82,16490000,6,1,3,15,19,4,1.6,6,3,4,14.0,0,7,0,0,256,1,1,0,3,1,1,1,1.7,3,1080.0,1920.0
83,14790000,5,1,0,15,19,4,1.6,6,3,4,15.6,1,0,2,1000,0,0,0,0,3,1,1,0,1.9,4,768.0,1366.0
84,14490000,6,1,3,9,10,2,2.7,3,3,4,14.0,1,7,0,0,256,1,1,0,3,1,1,1,1.8,2,1080.0,1920.0
85,19499000,0,0,6,14,16,2,2.5,6,3,8,15.6,1,17,4,1000,0,1,0,3,4,1,0,1,2.2,4,1080.0,1920.0
86,17290000,2,1,3,15,19,4,1.6,6,3,4,15.6,1,23,2,1000,0,1,1,3,3,1,1,1,1.62,3,1080.0,1920.0
87,11990000,5,1,5,9,9,2,2.4,3,3,4,15.6,1,7,0,1000,0,0,0,0,3,1,0,1,2.17,3,768.0,1366.0
88,15490000,6,2,6,15,19,4,1.6,3,3,4,14.0,1,7,0,1000,0,1,1,3,4,1,0,1,1.75,3,768.0,1366.0
89,20450000,0,2,5,15,19,4,1.6,6,3,8,13.3,0,7,0,0,256,1,1,3,4,1,1,1,1.54,3,1080.0,1920.0
90,16290000,3,2,6,15,19,4,1.6,6,3,8,15.6,1,0,2,1000,0,0,0,3,3,1,0,0,2.29,4,1080.0,1920.0
91,26990000,2,0,6,14,16,4,2.5,6,3,8,15.6,1,19,6,1000,0,1,0,3,3,1,0,1,2.6,4,1080.0,1920.0
92,19090000,6,2,0,15,19,4,1.6,6,3,4,13.3,1,7,0,0,256,1,1,3,4,1,0,1,1.47,4,1080.0,1920.0
93,24490000,6,2,0,18,29,4,1.8,8,3,8,13.3,1,7,0,0,256,1,1,3,4,1,0,1,1.47,3,1080.0,1920.0
94,13890000,5,2,0,15,19,4,1.6,6,3,4,14.0,1,7,0,1000,0,1,1,0,3,1,0,0,1.7,6,768.0,1366.0
95,12490000,5,1,0,9,9,2,2.4,3,3,4,14.0,1,7,0,1000,0,1,1,0,3,1,0,1,1.54,3,1080.0,1920.0
96,10890000,6,2,6,9,10,2,2.7,3,3,4,14.0,1,7,0,1000,0,1,0,3,4,0,0,1,1.55,2,768.0,1366.0
97,39990000,8,0,6,18,30,6,2.2,9,3,16,15.6,1,19,6,1000,128,1,0,2,4,1,0,1,2.2,6,1080.0,1920.0
98,24690000,8,0,6,17,26,4,2.8,6,3,8,17.3,1,17,4,1000,0,1,0,3,4,1,0,1,2.7,6,1080.0,1920.0
99,18090000,2,2,5,15,19,4,1.6,6,3,4,14.0,0,22,256,1000,0,1,1,3,4,1,1,1,1.61,3,1080.0,1920.0
100,17290000,2,1,3,15,19,4,1.6,6,3,4,15.6,1,23,2,1000,0,1,1,3,3,1,1,1,1.62,3,1080.0,1920.0
101,11990000,5,1,5,9,9,2,2.4,3,3,4,15.6,1,7,0,1000,0,0,0,0,3,1,0,1,2.17,3,768.0,1366.0
102,15490000,6,2,6,15,19,4,1.6,3,3,4,14.0,1,7,0,1000,0,1,1,3,4,1,0,1,1.75,3,768.0,1366.0
103,20450000,0,2,5,15,19,4,1.6,6,3,8,13.3,0,7,0,0,256,1,1,3,4,1,1,1,1.54,3,1080.0,1920.0
104,24490000,6,2,0,18,29,4,1.8,8,3,8,13.3,1,7,0,0,256,1,1,3,4,1,0,1,1.47,3,1080.0,1920.0
105,16290000,3,2,6,15,19,4,1.6,6,3,8,15.6,1,0,2,1000,0,0,0,3,3,1,0,0,2.29,4,1080.0,1920.0
106,26990000,2,0,6,14,16,4,2.5,6,3,8,15.6,1,19,6,1000,0,1,0,3,3,1,0,1,2.6,4,1080.0,1920.0
107,19090000,6,2,0,15,19,4,1.6,6,3,4,13.3,1,7,0,0,256,1,1,3,4,1,0,1,1.47,4,1080.0,1920.0
108,13890000,5,2,0,15,19,4,1.6,6,3,4,14.0,1,7,0,1000,0,1,1,0,3,1,0,0,1.7,6,768.0,1366.0
109,12490000,5,1,0,9,9,2,2.4,3,3,4,14.0,1,7,0,1000,0,1,1,0,3,1,0,1,1.54,3,1080.0,1920.0
110,10890000,6,2,6,9,10,2,2.7,3,3,4,14.0,1,7,0,1000,0,1,0,3,4,0,0,0,1.55,2,768.0,1366.0
111,39990000,8,0,6,18,30,6,2.2,9,3,16,15.6,1,19,6,1000,128,1,0,2,4,1,0,1,2.2,6,1080.0,1920.0
112,25990000,2,0,6,18,30,6,2.2,9,3,8,15.6,1,18,4,1000,0,1,0,3,3,1,0,1,2.3,3,1080.0,1920.0
113,14590000,3,2,6,15,19,4,1.6,6,3,4,14.0,1,0,2,1000,0,0,1,3,3,1,1,1,2.0,4,768.0,1366.0
114,16990000,2,1,3,15,19,4,1.6,6,3,4,14.0,1,23,2,1000,0,1,1,3,4,1,1,1,1.43,3,1080.0,1920.0
115,14590000,2,1,3,15,19,4,1.6,6,3,4,15.6,1,22,2,1000,0,1,1,3,4,1,1,1,1.7,3,1080.0,1920.0
116,19100000,6,2,6,14,15,2,2.5,3,3,8,15.6,1,7,0,500,0,0,0,3,0,0,0,1,2.3,4,768.0,1366.0
117,17990000,5,1,0,17,23,2,2.7,45,3,4,15.6,1,13,2,1000,0,1,0,3,3,1,0,1,2.15,3,1080.0,1920.0
118,13290000,6,2,6,15,19,4,1.6,6,3,4,14.0,1,7,0,1000,0,1,0,3,4,1,0,0,1.55,2,768.0,1366.0
119,12490000,6,2,3,9,10,2,2.7,3,3,4,14.0,0,7,0,1000,0,1,1,3,3,1,1,1,1.76,2,768.0,1366.0
120,15190000,3,2,6,15,19,4,1.6,6,3,4,15.6,1,0,2,1000,0,0,0,3,3,1,0,0,2.29,4,1080.0,1920.0
121,19290000,2,1,3,15,19,4,1.6,6,3,4,14.0,1,23,2,1000,128,1,1,3,4,1,1,1,1.43,3,1080.0,1920.0
122,13990000,2,2,3,15,19,4,1.6,6,3,4,15.6,1,22,2,1000,0,1,1,3,4,1,1,1,1.7,3,768.0,1366.0
123,34990000,8,0,6,18,30,6,2.2,9,3,16,15.6,1,18,4,1000,128,1,0,2,4,1,0,1,2.2,6,1080.0,1920.0
124,23990000,8,0,6,15,20,4,2.2,8,3,8,15.6,1,17,4,1000,128,1,0,3,4,1,0,1,2.2,6,1080.0,1920.0
125,12490000,5,1,1,9,9,2,2.4,3,3,4,14.0,1,7,0,1000,0,1,1,0,3,1,0,1,1.54,3,1080.0,1920.0
126,6700000,6,2,6,21,34,4,1.6,2,3,4,14.0,1,7,0,500,0,1,1,3,2,1,0,1,2.0,3,768.0,1366.0
127,11490000,2,1,3,9,9,2,2.4,3,3,4,14.0,1,7,0,1000,0,1,1,3,4,1,1,1,1.43,3,1080.0,1920.0
128,23490000,2,1,3,15,19,4,1.6,6,3,8,14.0,1,7,0,0,512,1,1,3,3,1,1,1,1.29,3,1080.0,1920.0
129,21990000,0,0,6,15,20,4,2.3,8,3,8,15.6,1,17,4,1000,128,1,0,3,4,1,0,1,2.42,4,1080.0,1920.0
130,29490000,2,1,3,18,29,4,1.8,8,3,8,14.0,0,23,256,0,512,1,1,3,3,1,1,1,1.3,3,1080.0,1920.0
131,14990000,3,2,6,15,19,4,1.6,6,3,4,14.0,1,0,256,1000,0,0,1,3,3,1,0,1,2.29,4,768.0,1366.0
132,26490000,8,0,6,18,30,6,2.2,9,3,8,15.6,1,17,4,1000,128,1,0,3,4,1,0,1,2.2,6,1080.0,1920.0
133,27700000,1,1,0,11,11,2,1.8,2,3,8,13.3,1,7,0,0,256,1,1,3,2,0,1,1,1.06,6,900.0,1440.0
134,20690000,3,2,6,18,29,4,1.8,8,3,8,15.6,1,0,2,1000,0,1,0,0,4,1,0,0,2.29,4,1080.0,1920.0
135,12990000,2,2,3,15,19,4,1.6,6,3,4,15.6,1,7,0,1000,0,1,1,3,4,1,1,1,1.7,3,1080.0,1920.0
136,17190000,2,1,3,18,29,4,1.8,8,3,4,15.6,1,22,2,1000,0,1,1,0,4,1,1,1,1.66,3,1080.0,1920.0
137,4990000,6,2,1,3,33,2,1.1,20,3,2,11.6,1,7,0,0,32,1,1,0,3,1,1,1,1.27,2,768.0,1366.0
138,19290000,2,1,3,10,19,4,1.6,6,3,4,15.6,1,23,2,1000,128,1,1,3,4,1,1,1,1.64,3,1080.0,1920.0
139,8099000,0,2,4,3,33,2,1.1,2,3,4,11.6,1,7,0,0,60,1,1,0,3,1,1,1,1.5,4,768.0,1366.0
140,13990000,2,2,3,15,19,4,1.6,6,3,4,14.0,1,22,2,1000,0,1,1,3,4,1,1,1,1.43,3,768.0,1366.0
141,17890000,6,2,6,15,19,4,1.6,6,3,4,14.0,1,7,0,1000,0,1,1,3,3,1,0,1,1.72,3,768.0,1366.0
142,41990000,5,1,6,18,29,1,1.8,8,3,8,13.3,0,7,0,0,256,1,1,3,1,0,1,1,1.32,3,1080.0,1920.0
143,20990000,5,2,3,15,19,4,1.6,6,3,8,13.3,1,7,0,0,128,1,1,3,3,0,1,1,1.23,4,1080.0,1920.0
144,24690000,8,0,6,17,26,4,2.8,6,3,8,15.6,1,17,4,1000,0,1,0,3,4,1,0,1,2.4,6,1080.0,1920.0
145,13290000,6,2,6,15,19,4,1.6,6,3,4,14.0,1,7,0,1000,0,1,0,3,4,1,0,0,1.55,2,768.0,1366.0
146,13490000,5,2,2,9,9,2,2.4,3,3,4,11.6,0,7,0,500,0,1,1,3,3,1,1,1,1.3,2,768.0,1366.0
147,9790000,2,2,3,21,35,4,1.1,2,3,4,11.6,0,7,0,1000,0,1,1,0,2,1,1,1,1.31,3,768.0,1366.0
148,11990000,5,1,3,9,9,2,2.4,3,3,4,15.6,1,7,0,500,0,0,0,0,2,1,0,1,2.12,3,768.0,1366.0
149,17990000,5,1,0,17,23,2,2.7,45,3,4,15.6,1,13,2,1000,0,1,0,3,3,1,0,1,2.15,3,1080.0,1920.0
150,13990000,2,2,3,15,19,4,1.6,6,3,4,15.6,1,22,2,1000,0,1,1,3,4,1,1,1,1.7,3,768.0,1366.0
151,12490000,6,2,3,9,10,2,2.7,3,3,4,14.0,0,7,0,1000,0,1,1,3,3,1,1,1,1.76,2,768.0,1366.0
152,15190000,3,2,6,15,19,4,1.6,6,3,4,15.6,1,0,2,1000,0,0,0,3,3,1,0,0,2.29,4,1080.0,1920.0
153,19290000,2,1,3,15,19,4,1.6,6,3,4,14.0,1,23,2,1000,128,1,1,3,4,1,1,1,1.43,3,1080.0,1920.0
154,6700000,6,2,6,21,34,4,1.6,2,3,4,14.0,1,7,0,500,0,1,1,3,2,1,0,1,2.0,3,768.0,1366.0
155,34990000,8,0,6,18,30,6,2.2,9,3,16,15.6,1,18,4,1000,128,1,0,2,4,1,0,1,2.2,6,1080.0,1920.0
156,23990000,8,0,6,15,20,4,2.2,8,3,8,15.6,1,17,4,1000,128,1,0,3,4,1,0,1,2.2,6,1080.0,1920.0
